case_base,seed,scheduler,avg_solve_time_ms
n80_mix4L3M3S,47,ocs_eps_pruned,0.639
n80_mix4L3M3S,48,ocs_eps_global_ksp,0.000
n80_mix4L3M3S,48,pure_ocs_ksp,0.000
n80_mix4L3M3S,48,eps_ecmp,0.000
n80_mix4L3M3S,48,ocs_eps_large_small,0.000
n80_mix4L3M3S,48,pure_ocs_ksp_greedy,0.098
n80_mix4L3M3S,48,ocs_eps_preset_greedy,0.144
n80_mix4L3M3S,48,ocs_eps_preset_dynamic_greedy,0.223
n80_mix4L3M3S,48,pure_ocs_3hop_preset,0.746
n80_mix4L3M3S,48,pure_ocs_pruned,0.428
n80_mix4L3M3S,48,ocs_eps_pruned,0.602
n80_mix4L3M3S,49,ocs_eps_global_ksp,0.000
n80_mix4L3M3S,49,pure_ocs_ksp,0.000
n80_mix4L3M3S,49,eps_ecmp,0.000
n80_mix4L3M3S,49,ocs_eps_large_small,0.000
n80_mix4L3M3S,49,pure_ocs_ksp_greedy,0.115
n80_mix4L3M3S,49,ocs_eps_preset_greedy,0.154
n80_mix4L3M3S,49,ocs_eps_preset_dynamic_greedy,0.220
n80_mix4L3M3S,49,pure_ocs_3hop_preset,0.671
n80_mix4L3M3S,49,pure_ocs_pruned,0.752
n80_mix4L3M3S,49,ocs_eps_pruned,0.615
n80_mix4L3M3S,50,ocs_eps_global_ksp,0.000
n80_mix4L3M3S,50,pure_ocs_ksp,0.000
n80_mix4L3M3S,50,eps_ecmp,0.000
n80_mix4L3M3S,50,ocs_eps_large_small,0.000
n80_mix4L3M3S,50,pure_ocs_ksp_greedy,0.132
n80_mix4L3M3S,50,ocs_eps_preset_greedy,0.118
n80_mix4L3M3S,50,ocs_eps_preset_dynamic_greedy,0.218
n80_mix4L3M3S,50,pure_ocs_3hop_preset,0.788
n80_mix4L3M3S,50,pure_ocs_pruned,0.657
n80_mix4L3M3S,50,ocs_eps_pruned,0.377
n80_mix4L3M3S,51,ocs_eps_global_ksp,0.000
n80_mix4L3M3S,51,pure_ocs_ksp,0.000
n80_mix4L3M3S,51,eps_ecmp,0.000
n80_mix4L3M3S,51,ocs_eps_large_small,0.000
n80_mix4L3M3S,51,pure_ocs_ksp_greedy,0.125
n80_mix4L3M3S,51,ocs_eps_preset_greedy,0.119
n80_mix4L3M3S,51,ocs_eps_preset_dynamic_greedy,0.222
n80_mix4L3M3S,51,pure_ocs_3hop_preset,0.763
n80_mix4L3M3S,51,pure_ocs_pruned,0.664
n80_mix4L3M3S,51,ocs_eps_pruned,0.661
