case_base,seed,scheduler,avg_solve_time_ms
spread50ms,49,ocs_eps_large_small,0.000
spread50ms,49,ocs_eps_preset_greedy,0.127
spread50ms,49,pure_ocs_3hop_preset,0.266
spread50ms,50,ocs_eps_global_ksp,0.000
spread50ms,50,pure_ocs_ksp,0.000
spread50ms,50,eps_ecmp,0.000
spread50ms,50,pure_ocs_ksp_greedy,0.134
spread50ms,50,ocs_eps_preset_dynamic_greedy,0.197
spread50ms,50,pure_ocs_pruned,0.223
spread50ms,50,ocs_eps_pruned,0.286
spread50ms,50,ocs_eps_large_small,0.000
spread50ms,50,ocs_eps_preset_greedy,0.152
spread50ms,50,pure_ocs_3hop_preset,0.239
spread50ms,51,ocs_eps_global_ksp,0.000
spread50ms,51,pure_ocs_ksp,0.000
spread50ms,51,eps_ecmp,0.000
spread50ms,51,pure_ocs_ksp_greedy,0.129
spread50ms,51,ocs_eps_preset_dynamic_greedy,0.209
spread50ms,51,pure_ocs_pruned,1.699
spread50ms,51,ocs_eps_pruned,0.277
spread50ms,51,ocs_eps_large_small,0.000
spread50ms,51,ocs_eps_preset_greedy,0.136
spread50ms,51,pure_ocs_3hop_preset,0.334
spread75ms,42,ocs_eps_global_ksp,0.000
spread75ms,42,pure_ocs_ksp,0.000
spread75ms,42,eps_ecmp,0.000
spread75ms,42,pure_ocs_ksp_greedy,0.135
spread75ms,42,ocs_eps_preset_dynamic_greedy,0.195
spread75ms,42,pure_ocs_pruned,0.750
spread75ms,42,ocs_eps_pruned,0.418
spread75ms,42,ocs_eps_large_small,0.000
spread75ms,42,ocs_eps_preset_greedy,0.128
spread75ms,42,pure_ocs_3hop_preset,0.263
spread75ms,43,ocs_eps_global_ksp,0.000
spread75ms,43,pure_ocs_ksp,0.000
spread75ms,43,eps_ecmp,0.000
spread75ms,43,pure_ocs_ksp_greedy,0.158
spread75ms,43,ocs_eps_preset_dynamic_greedy,0.258
spread75ms,43,pure_ocs_pruned,0.359
spread75ms,43,ocs_eps_pruned,0.279
spread75ms,43,ocs_eps_large_small,0.000
spread75ms,43,ocs_eps_preset_greedy,0.129
spread75ms,43,pure_ocs_3hop_preset,0.274
spread75ms,44,ocs_eps_global_ksp,0.000
spread75ms,44,pure_ocs_ksp,0.000
spread75ms,44,eps_ecmp,0.000
spread75ms,44,pure_ocs_ksp_greedy,0.133
spread75ms,44,ocs_eps_preset_dynamic_greedy,0.247
spread75ms,44,pure_ocs_pruned,0.307
spread75ms,44,ocs_eps_pruned,0.386
spread75ms,44,ocs_eps_large_small,0.000
spread75ms,44,ocs_eps_preset_greedy,0.135
spread75ms,44,pure_ocs_3hop_preset,0.897
spread75ms,45,ocs_eps_global_ksp,0.000
spread75ms,45,pure_ocs_ksp,0.000
spread75ms,45,eps_ecmp,0.000
spread75ms,45,pure_ocs_ksp_greedy,0.175
spread75ms,45,ocs_eps_preset_dynamic_greedy,0.256
spread75ms,45,pure_ocs_pruned,0.589
spread75ms,45,ocs_eps_pruned,0.279
spread75ms,45,ocs_eps_large_small,0.000
spread75ms,45,ocs_eps_preset_greedy,0.156
spread75ms,45,pure_ocs_3hop_preset,0.301
spread75ms,46,ocs_eps_global_ksp,0.000
spread75ms,46,pure_ocs_ksp,0.000
spread75ms,46,eps_ecmp,0.000
spread75ms,46,pure_ocs_ksp_greedy,0.158
spread75ms,46,ocs_eps_preset_dynamic_greedy,0.194
spread75ms,46,pure_ocs_pruned,0.308
spread75ms,46,ocs_eps_pruned,0.281
spread75ms,46,ocs_eps_large_small,0.000
spread75ms,46,ocs_eps_preset_greedy,0.115
spread75ms,46,pure_ocs_3hop_preset,0.314
spread75ms,47,ocs_eps_global_ksp,0.000
spread75ms,47,pure_ocs_ksp,0.000
spread75ms,47,eps_ecmp,0.000
spread75ms,47,pure_ocs_ksp_greedy,0.112
spread75ms,47,ocs_eps_preset_dynamic_greedy,0.229
spread75ms,47,pure_ocs_pruned,0.312
spread75ms,47,ocs_eps_pruned,0.242
spread75ms,47,ocs_eps_large_small,0.000
spread75ms,47,ocs_eps_preset_greedy,0.136
spread75ms,47,pure_ocs_3hop_preset,0.287
spread75ms,48,ocs_eps_global_ksp,0.000
