case_base,seed,scheduler,avg_relative_fct_vs_dynamic
frag0p9,42,pure_ocs_pruned,1.070
frag0p9,42,ocs_eps_pruned,0.844
frag0p9,42,ocs_eps_large_small,1.151
frag0p9,42,ocs_eps_preset_greedy,1.672
frag0p9,42,pure_ocs_3hop_preset,1.070
frag0p9,43,ocs_eps_global_ksp,1.238
frag0p9,43,pure_ocs_ksp,1.162
frag0p9,43,eps_ecmp,0.705
frag0p9,43,pure_ocs_ksp_greedy,1.139
frag0p9,43,ocs_eps_preset_dynamic_greedy,1.000
frag0p9,43,pure_ocs_pruned,1.032
frag0p9,43,ocs_eps_pruned,0.811
frag0p9,43,ocs_eps_large_small,0.988
frag0p9,43,ocs_eps_preset_greedy,1.320
frag0p9,43,pure_ocs_3hop_preset,1.032
frag0p9,44,ocs_eps_global_ksp,2.194
frag0p9,44,pure_ocs_ksp,1.453
frag0p9,44,eps_ecmp,0.702
frag0p9,44,pure_ocs_ksp_greedy,1.390
frag0p9,44,ocs_eps_preset_dynamic_greedy,1.000
frag0p9,44,pure_ocs_pruned,1.208
frag0p9,44,ocs_eps_pruned,0.927
frag0p9,44,ocs_eps_large_small,1.291
frag0p9,44,ocs_eps_preset_greedy,1.715
frag0p9,44,pure_ocs_3hop_preset,1.208
frag0p9,45,ocs_eps_global_ksp,1.614
frag0p9,45,pure_ocs_ksp,1.181
frag0p9,45,eps_ecmp,0.776
frag0p9,45,pure_ocs_ksp_greedy,1.101
frag0p9,45,ocs_eps_preset_dynamic_greedy,1.000
frag0p9,45,pure_ocs_pruned,1.063
frag0p9,45,ocs_eps_pruned,0.911
frag0p9,45,ocs_eps_large_small,0.997
frag0p9,45,ocs_eps_preset_greedy,1.860
frag0p9,45,pure_ocs_3hop_preset,1.063
frag0p9,46,ocs_eps_global_ksp,2.033
frag0p9,46,pure_ocs_ksp,2.094
frag0p9,46,eps_ecmp,0.726
frag0p9,46,pure_ocs_ksp_greedy,1.937
frag0p9,46,ocs_eps_preset_dynamic_greedy,1.000
frag0p9,46,pure_ocs_pruned,1.744
frag0p9,46,ocs_eps_pruned,0.839
frag0p9,46,ocs_eps_large_small,2.052
frag0p9,46,ocs_eps_preset_greedy,2.272
frag0p9,46,pure_ocs_3hop_preset,1.744
frag0p9,47,ocs_eps_global_ksp,1.790
frag0p9,47,pure_ocs_ksp,1.495
frag0p9,47,eps_ecmp,0.653
frag0p9,47,pure_ocs_ksp_greedy,1.311
frag0p9,47,ocs_eps_preset_dynamic_greedy,1.000
frag0p9,47,pure_ocs_pruned,1.178
frag0p9,47,ocs_eps_pruned,0.827
frag0p9,47,ocs_eps_large_small,1.000
frag0p9,47,ocs_eps_preset_greedy,21.410
frag0p9,47,pure_ocs_3hop_preset,1.178
frag0p9,48,ocs_eps_global_ksp,2.704
frag0p9,48,pure_ocs_ksp,1.311
frag0p9,48,eps_ecmp,0.735
frag0p9,48,pure_ocs_ksp_greedy,1.296
frag0p9,48,ocs_eps_preset_dynamic_greedy,1.000
frag0p9,48,pure_ocs_pruned,1.047
frag0p9,48,ocs_eps_pruned,1.091
frag0p9,48,ocs_eps_large_small,1.089
frag0p9,48,ocs_eps_preset_greedy,2.951
frag0p9,48,pure_ocs_3hop_preset,1.047
frag0p9,49,ocs_eps_global_ksp,2.436
frag0p9,49,pure_ocs_ksp,1.188
