case_base,seed,scheduler,avg_solve_time_ms
frag0p7,47,eps_ecmp,0.000
frag0p7,47,pure_ocs_ksp_greedy,0.117
frag0p7,47,ocs_eps_preset_dynamic_greedy,0.255
frag0p7,47,pure_ocs_pruned,0.288
frag0p7,47,ocs_eps_pruned,0.270
frag0p7,47,ocs_eps_large_small,0.000
frag0p7,47,ocs_eps_preset_greedy,0.133
frag0p7,47,pure_ocs_3hop_preset,0.263
frag0p7,48,ocs_eps_global_ksp,0.000
frag0p7,48,pure_ocs_ksp,0.000
frag0p7,48,eps_ecmp,0.000
frag0p7,48,pure_ocs_ksp_greedy,0.126
frag0p7,48,ocs_eps_preset_dynamic_greedy,0.196
frag0p7,48,pure_ocs_pruned,0.239
frag0p7,48,ocs_eps_pruned,0.284
frag0p7,48,ocs_eps_large_small,0.000
frag0p7,48,ocs_eps_preset_greedy,0.150
frag0p7,48,pure_ocs_3hop_preset,0.303
frag0p7,49,ocs_eps_global_ksp,0.000
frag0p7,49,pure_ocs_ksp,0.000
frag0p7,49,eps_ecmp,0.000
frag0p7,49,pure_ocs_ksp_greedy,0.169
frag0p7,49,ocs_eps_preset_dynamic_greedy,0.257
frag0p7,49,pure_ocs_pruned,0.311
frag0p7,49,ocs_eps_pruned,0.281
frag0p7,49,ocs_eps_large_small,0.000
frag0p7,49,ocs_eps_preset_greedy,0.158
frag0p7,49,pure_ocs_3hop_preset,0.193
frag0p7,50,ocs_eps_global_ksp,0.000
frag0p7,50,pure_ocs_ksp,0.000
frag0p7,50,eps_ecmp,0.000
frag0p7,50,pure_ocs_ksp_greedy,0.108
frag0p7,50,ocs_eps_preset_dynamic_greedy,0.246
frag0p7,50,pure_ocs_pruned,0.420
frag0p7,50,ocs_eps_pruned,0.759
frag0p7,50,ocs_eps_large_small,0.000
frag0p7,50,ocs_eps_preset_greedy,0.158
frag0p7,50,pure_ocs_3hop_preset,0.319
frag0p7,51,ocs_eps_global_ksp,0.000
frag0p7,51,pure_ocs_ksp,0.000
frag0p7,51,eps_ecmp,0.000
frag0p7,51,pure_ocs_ksp_greedy,0.101
frag0p7,51,ocs_eps_preset_dynamic_greedy,0.249
frag0p7,51,pure_ocs_pruned,0.318
frag0p7,51,ocs_eps_pruned,0.309
frag0p7,51,ocs_eps_large_small,0.000
frag0p7,51,ocs_eps_preset_greedy,0.154
frag0p7,51,pure_ocs_3hop_preset,0.268
frag0p9,42,ocs_eps_global_ksp,0.000
frag0p9,42,pure_ocs_ksp,0.000
frag0p9,42,eps_ecmp,0.000
frag0p9,42,pure_ocs_ksp_greedy,0.246
frag0p9,42,ocs_eps_preset_dynamic_greedy,0.242
frag0p9,42,pure_ocs_pruned,0.404
frag0p9,42,ocs_eps_pruned,0.255
frag0p9,42,ocs_eps_large_small,0.000
frag0p9,42,ocs_eps_preset_greedy,0.136
frag0p9,42,pure_ocs_3hop_preset,0.331
frag0p9,43,ocs_eps_global_ksp,0.000
frag0p9,43,pure_ocs_ksp,0.000
frag0p9,43,eps_ecmp,0.000
frag0p9,43,pure_ocs_ksp_greedy,0.141
frag0p9,43,ocs_eps_preset_dynamic_greedy,0.274
frag0p9,43,pure_ocs_pruned,0.412
frag0p9,43,ocs_eps_pruned,0.427
frag0p9,43,ocs_eps_large_small,0.000
frag0p9,43,ocs_eps_preset_greedy,0.142
frag0p9,43,pure_ocs_3hop_preset,0.304
frag0p9,44,ocs_eps_global_ksp,0.000
frag0p9,44,pure_ocs_ksp,0.000
frag0p9,44,eps_ecmp,0.000
frag0p9,44,pure_ocs_ksp_greedy,0.128
frag0p9,44,ocs_eps_preset_dynamic_greedy,0.207
frag0p9,44,pure_ocs_pruned,0.300
frag0p9,44,ocs_eps_pruned,0.246
frag0p9,44,ocs_eps_large_small,0.000
frag0p9,44,ocs_eps_preset_greedy,0.160
frag0p9,44,pure_ocs_3hop_preset,0.293
frag0p9,45,ocs_eps_global_ksp,0.000
frag0p9,45,pure_ocs_ksp,0.000
frag0p9,45,eps_ecmp,0.000
frag0p9,45,pure_ocs_ksp_greedy,0.121
frag0p9,45,ocs_eps_preset_dynamic_greedy,0.217
frag0p9,45,pure_ocs_pruned,0.253
frag0p9,45,ocs_eps_pruned,0.179
frag0p9,45,ocs_eps_large_small,0.000
frag0p9,45,ocs_eps_preset_greedy,0.153
frag0p9,45,pure_ocs_3hop_preset,0.192
frag0p9,46,ocs_eps_global_ksp,0.000
frag0p9,46,pure_ocs_ksp,0.000
frag0p9,46,eps_ecmp,0.000
frag0p9,46,pure_ocs_ksp_greedy,0.166
frag0p9,46,ocs_eps_preset_dynamic_greedy,0.250
frag0p9,46,pure_ocs_pruned,0.410
frag0p9,46,ocs_eps_pruned,0.283
frag0p9,46,ocs_eps_large_small,0.000
frag0p9,46,ocs_eps_preset_greedy,0.137
frag0p9,46,pure_ocs_3hop_preset,0.251
frag0p9,47,ocs_eps_global_ksp,0.000
frag0p9,47,pure_ocs_ksp,0.000
frag0p9,47,eps_ecmp,0.000
frag0p9,47,pure_ocs_ksp_greedy,0.113
frag0p9,47,ocs_eps_preset_dynamic_greedy,0.208
frag0p9,47,pure_ocs_pruned,0.308
frag0p9,47,ocs_eps_pruned,0.281
frag0p9,47,ocs_eps_large_small,0.000
frag0p9,47,ocs_eps_preset_greedy,0.134
frag0p9,47,pure_ocs_3hop_preset,0.214
frag0p9,48,ocs_eps_global_ksp,0.000
frag0p9,48,pure_ocs_ksp,0.000
frag0p9,48,eps_ecmp,0.000
frag0p9,48,pure_ocs_ksp_greedy,0.121
frag0p9,48,ocs_eps_preset_dynamic_greedy,0.199
frag0p9,48,pure_ocs_pruned,0.309
frag0p9,48,ocs_eps_pruned,0.309
frag0p9,48,ocs_eps_large_small,0.000
frag0p9,48,ocs_eps_preset_greedy,0.132
frag0p9,48,pure_ocs_3hop_preset,0.248
frag0p9,49,ocs_eps_global_ksp,0.000
frag0p9,49,pure_ocs_ksp,0.000
frag0p9,49,eps_ecmp,0.000
frag0p9,49,pure_ocs_ksp_greedy,0.113
frag0p9,49,ocs_eps_preset_dynamic_greedy,0.552
frag0p9,49,pure_ocs_pruned,0.697
frag0p9,49,ocs_eps_pruned,0.282
frag0p9,49,ocs_eps_large_small,0.000
frag0p9,49,ocs_eps_preset_greedy,0.183
frag0p9,49,pure_ocs_3hop_preset,0.295
frag0p9,50,ocs_eps_global_ksp,0.000
frag0p9,50,pure_ocs_ksp,0.000
frag0p9,50,eps_ecmp,0.000
frag0p9,50,pure_ocs_ksp_greedy,0.075
frag0p9,50,ocs_eps_preset_dynamic_greedy,0.140
frag0p9,50,pure_ocs_pruned,0.193
frag0p9,50,ocs_eps_pruned,0.388
frag0p9,50,ocs_eps_large_small,0.000
frag0p9,50,ocs_eps_preset_greedy,0.090
frag0p9,50,pure_ocs_3hop_preset,0.166
frag0p9,51,ocs_eps_global_ksp,0.000
frag0p9,51,pure_ocs_ksp,0.000
frag0p9,51,eps_ecmp,0.000
frag0p9,51,pure_ocs_ksp_greedy,0.091
frag0p9,51,ocs_eps_preset_dynamic_greedy,0.143
frag0p9,51,pure_ocs_pruned,0.165
frag0p9,51,ocs_eps_pruned,0.236
frag0p9,51,ocs_eps_large_small,0.000
frag0p9,51,ocs_eps_preset_greedy,0.091
frag0p9,51,pure_ocs_3hop_preset,0.166
