model_id,model_type,num_hosts,t_min,t_max,t_used,frag_model,tors_used,pp_groups_hosts
S11,S,32,4,32,18,0.500000,"[2,3,8,16,17,26,27,29,34,52,53,56,61,62,63,70,72,74]","[494,26,66,211]|[223,420,503,451]|[20,19,421,143]|[567,593,566,222]|[276,275,430,419]|[142,67,504,234]|[431,565,221,502]|[429,576,130,212]"
S12,S,32,4,32,18,0.500000,"[1,14,15,20,21,23,35,36,44,46,50,53,55,59,61,69,70,79]","[355,188,374,632]|[445,291,428,444]|[402,292,443,403]|[189,557,161,562]|[124,479,113,564]|[427,171,375,170]|[561,492,14,160]|[281,563,354,493]"
S13,S,32,5,32,18,0.481481,"[0,1,2,6,8,9,11,13,21,38,43,52,60,64,68,76,77,78]","[75,73,418,18]|[89,13,74,304]|[168,417,346,345]|[169,0,105,305]|[91,90,512,627]|[608,546,92,76]|[64,12,106,480]|[50,616,65,107]"
S14,S,32,5,32,18,0.481481,"[2,3,4,7,11,13,16,17,22,26,34,42,43,54,62,65,66,74]","[62,531,25,60]|[141,177,433,139]|[525,499,63,526]|[104,129,344,274]|[500,140,272,61]|[88,33,273,336]|[501,209,17,592]|[432,16,498,210]"
S15,S,32,5,32,18,0.481481,"[3,4,9,12,19,23,25,48,55,58,65,66,67,68,69,70,73,78]","[200,536,186,529]|[626,387,24,530]|[32,523,625,545]|[187,154,588,72]|[522,587,442,185]|[524,156,101,586]|[201,465,441,555]|[386,155,560,556]"
S16,S,32,5,32,18,0.481481,"[6,12,15,17,22,24,27,28,37,39,45,51,52,53,57,71,73,78]","[572,229,458,426]|[362,176,122,220]|[314,296,584,416]|[196,195,219,573]|[123,425,194,411]|[137,48,49,571]|[99,228,138,585]|[624,315,100,412]"
S17,S,32,6,32,19,0.500000,"[7,17,18,19,26,28,29,32,39,41,44,45,57,59,62,65,66,68,71]","[136,544,497,569]|[528,478,59,226]|[331,521,360,150]|[208,227,570,313]|[457,329,456,149]|[233,361,151,259]|[353,153,58,330]|[258,520,476,477]"
S18,S,32,7,32,20,0.520000,"[1,14,23,24,27,28,29,32,33,39,44,48,50,51,53,56,59,61,62,75]","[489,265,193,232]|[491,266,488,410]|[409,601,352,312]|[257,475,112,184]|[400,602,450,496]|[225,11,385,10]|[424,401,473,192]|[218,490,474,264]"
S19,S,32,7,29,18,0.500000,"[1,5,7,19,27,32,35,36,41,46,47,51,55,56,58,59,69,71]","[377,280,554,372]|[40,369,464,328]|[408,448,376,216]|[56,289,370,568]|[440,152,449,472]|[371,9,373,217]|[380,290,553,256]|[379,57,288,378]"
S20,S,32,14,14,14,0.000000,"[1,10,12,15,16,18,28,30,31,46,48,49,69,75]","[384,80,121,81]|[146,552,242,224]|[248,97,249,251]|[96,368,120,8]|[147,241,244,145]|[250,128,144,98]|[148,600,83,240]|[252,243,392,82]"
