model_id,model_type,num_hosts,t_min,t_max,t_used,frag_model,tors_used,pp_groups_hosts
S11,S,32,4,32,18,0.500000,"[0,7,8,12,13,18,22,24,32,40,48,53,59,62,63,69,70,79]","[427,192,562,632]|[506,2,57,194]|[65,426,260,259]|[193,505,258,147]|[320,321,322,472]|[425,96,498,428]|[474,473,106,176]|[148,554,385,553]"
S12,S,32,4,32,18,0.500000,"[1,2,3,5,6,9,10,11,17,25,31,34,38,41,46,53,72,73]","[140,311,309,587]|[86,275,43,74]|[51,12,202,139]|[203,251,424,580]|[585,310,586,579]|[18,85,371,334]|[91,307,42,13]|[17,308,31,11]"
S13,S,32,4,32,18,0.500000,"[3,11,27,28,32,34,35,36,45,46,49,55,58,66,69,74,76,78]","[466,256,552,363]|[626,370,393,257]|[533,469,284,29]|[30,369,218,226]|[362,532,443,274]|[89,534,225,291]|[394,593,467,90]|[468,610,219,535]"
S14,S,32,4,32,18,0.500000,"[2,3,15,16,18,19,25,28,33,47,48,51,56,58,61,63,65,72]","[270,154,413,201]|[155,578,523,384]|[451,450,224,27]|[504,28,269,124]|[16,378,132,267]|[524,271,146,488]|[412,125,414,415]|[268,465,126,123]"
S15,S,32,4,32,18,0.500000,"[10,13,16,29,39,42,45,46,49,51,52,54,60,66,68,70,76,78]","[129,609,438,411]|[84,437,314,625]|[313,234,342,435]|[236,235,482,105]|[531,436,343,368]|[561,131,361,551]|[560,549,420,392]|[341,550,130,410]"
S16,S,32,5,32,18,0.481481,"[3,4,7,9,10,18,20,21,31,34,41,42,44,57,65,66,68,72]","[456,340,250,73]|[26,577,145,36]|[548,39,82,273]|[522,83,272,333]|[160,457,529,171]|[249,81,530,354]|[355,170,546,169]|[56,37,547,38]"
S17,S,32,7,32,20,0.520000,"[1,4,5,19,21,23,26,27,30,31,33,36,37,41,51,52,54,68,73,78]","[248,210,41,168]|[153,9,265,264]|[299,331,217,545]|[624,266,185,40]|[419,330,290,288]|[243,10,209,409]|[289,584,332,35]|[434,298,216,34]"
S18,S,32,7,32,20,0.520000,"[1,8,15,16,25,29,30,37,38,42,45,52,55,58,62,68,71,72,74,76]","[122,306,418,608]|[233,576,240,497]|[464,305,296,442]|[242,297,592,200]|[569,339,128,416]|[417,241,440,360]|[8,304,441,544]|[121,568,496,64]"
S19,S,32,8,30,19,0.500000,"[0,3,4,6,9,13,14,15,17,18,19,23,26,29,35,39,41,60,77]","[72,32,1,0]|[113,24,329,144]|[281,622,232,25]|[621,208,120,49]|[138,619,312,282]|[112,623,115,481]|[152,114,283,184]|[50,104,620,33]"
S20,S,32,17,17,17,0.000000,"[6,10,11,17,35,41,42,44,47,51,54,56,60,65,66,75,77]","[338,604,80,137]|[449,433,528,616]|[520,602,88,480]|[617,377,337,328]|[601,336,618,521]|[48,432,448,605]|[136,353,600,280]|[408,376,352,603]"
