1_hop_ocs_byte_share,1_hop_ocs_flow_share,2_hop_ocs_byte_share,2_hop_ocs_flow_share,3_hop_ocs_byte_share,3_hop_ocs_flow_share,avg_ocs_hops_core,avg_total_hops_core,cct_relative_mean,core_bytes,core_flows,dataset,direct_eps_byte_share,direct_eps_flow_share,eps_core_byte_share,eps_core_flow_share,eps_max_link_gb,eps_mean_active_link_gb,eps_then_ocs_byte_share,eps_then_ocs_flow_share,gt3_hop_ocs_byte_share,gt3_hop_ocs_flow_share,intra_rack_byte_share,intra_rack_flow_share,num_tor,ocs_max_link_gb,ocs_mean_active_link_gb,ocs_p95_link_gb,ocs_then_eps_byte_share,ocs_then_eps_flow_share,seed,tag
0.03623848155484753,0.03541324013157895,0.0720611410066924,0.07236842105263158,0.12196324857089484,0.12268708881578948,3.8319659030367608,4.073201917954182,1.478,208430639200.0,18770,40 ToRs,0.10687144148542861,0.06460731907894737,0.2055143834150848,0.12061800745871071,1.790202,1.0708873575,0.04052770590749691,0.026624177631578948,0.5375377026636113,0.617907072368421,0.03358782365824872,0.03525904605263158,40,9.2128401,5.970104023333334,7.94900321,0.051212455152779675,0.025133634868421052,44,hyacinth_preset_t20
0.032585536248710543,0.029862253289473683,0.061184834569507594,0.07046669407894737,0.13912527788994772,0.13990542763157895,3.728603483278128,3.990917833101827,1.478,221747266800.0,18718,40 ToRs,0.0984124078911962,0.06609786184210527,0.20608643867172122,0.13115717491184956,3.1388,1.1424776125,0.04432514596948644,0.029965049342105265,0.5288103439218457,0.5956517269736842,0.04056810497654367,0.037931743421052634,40,8.57636,6.315611148333333,7.996011135,0.05498834853276215,0.03011924342105263,45,hyacinth_preset_t20
0.03814189160970229,0.0380859375,0.07511140311678538,0.07601768092105263,0.11854674391622073,0.12628495065789475,3.8356875334403426,4.0655430711610485,1.478,214902236900.0,18690,40 ToRs,0.10566310232976878,0.06435032894736842,0.20432680614875443,0.11492776886035314,2.44084,1.0977571925,0.036162271566122166,0.02163856907894737,0.5357534928095109,0.6098375822368421,0.035340718546669314,0.03937088815789474,40,8.8770814,6.146823325,7.91536388,0.0552803761052205,0.0244140625,46,hyacinth_preset_t20
0.039183928175935426,0.04327713815789474,0.07051835183123523,0.06753700657894737,0.1314815067699211,0.13019120065789475,3.800627025878102,4.040597268717785,1.478,209902786600.0,18819,40 ToRs,0.10068971457418957,0.06157483552631579,0.2063315880723996,0.11998512141984165,2.6760004,1.0827393825,0.035311951582369744,0.02631578947368421,0.5231477805804574,0.6101973684210527,0.03696360360216454,0.032740542763157895,40,8.7120011,5.9611109225,7.550657239999999,0.06270316288372701,0.02816611842105263,47,hyacinth_preset_t20
0.02843546798647476,0.034590871710526314,0.06603445814674995,0.06383634868421052,0.14228572968707037,0.13990542763157895,3.8474357595957422,4.070960111815934,1.478,219523516200.0,18602,40 ToRs,0.12272894740279644,0.06748560855263158,0.2053810989385018,0.11176217611009569,2.1189,1.1271495249999999,0.031077771719525225,0.02035361842105263,0.5225804667113257,0.6109169407894737,0.04440213853803955,0.04389391447368421,40,8.653832,6.2466211675,8.128479955,0.04245501980801796,0.019017269736842105,48,hyacinth_preset_t20
0.04149239690664153,0.04204358552631579,0.07192197790782358,0.07992393092105263,0.1301942371474524,0.1298314144736842,3.7636740551746133,4.012438207622389,1.478,219285162400.0,18813,40 ToRs,0.10386242219814991,0.07113486842105263,0.20463054229883454,0.12438207622388774,2.3742,1.1218110425,0.03666520057360692,0.023745888157894735,0.5235348432503133,0.5948807565789473,0.03548791346667435,0.033048930921052634,40,9.54855,6.2921087025,7.8072086,0.05684100854933802,0.025390625,49,hyacinth_preset_t20
0.03646903106619351,0.03546463815789474,0.05914159936153961,0.06501850328947369,0.12894907414498347,0.12880345394736842,3.814610985216359,4.05060969029891,1.478,209257888600.0,18534,40 ToRs,0.10455445409712395,0.06280838815789473,0.20572029990366633,0.1179993525412755,2.0193,1.07621489,0.03954531577767407,0.024671052631578948,0.5305818577080842,0.6109169407894737,0.04927500704196014,0.047388980263157895,40,9.0182916,5.976878636666667,7.615351635,0.051483660802440996,0.024928042763157895,50,hyacinth_preset_t20
0.03661310721178603,0.03880550986842105,0.05859207483957148,0.06907894736842106,0.11543627267818414,0.1186266447368421,3.9197145877378436,4.135782241014799,1.478,214155728000.0,18920,40 ToRs,0.09792397753960988,0.05864514802631579,0.20493746774776905,0.1080338266384778,2.2236,1.0972133149999999,0.03802640725814704,0.021792763157894735,0.5589106494387325,0.640881990131579,0.032086064993770445,0.027549342105263157,40,9.2291834,6.2763050116666665,8.10805984,0.06241144604019848,0.024619654605263157,51,hyacinth_preset_t20
0.03727681484725483,0.03716077302631579,0.0827281923008363,0.08516652960526316,0.12319301007388998,0.13425164473684212,3.5305126555126556,3.903099528099528,1.263,206453434800.0,18648,40 ToRs,0.12574812037238856,0.08316200657894737,0.30420255134452234,0.18629343629343628,3.0982,1.57009154,0.06886098504571023,0.046361019736842105,0.4213237360654171,0.5233347039473685,0.04494942519337331,0.041529605263157895,40,8.428343,5.232792914166667,6.931513155,0.09591971610112965,0.04903371710526316,42,hyacinth_preset_t30
0.03808869453820491,0.03495065789473684,0.06773530419918161,0.08023231907894737,0.12516104520098945,0.12361225328947369,3.395836686517517,3.807232147647406,1.263,215625061600.0,18639,40 ToRs,0.11388297634595018,0.095703125,0.30533258291716125,0.20569773056494448,2.9553,1.645933925,0.07947200115156736,0.04872532894736842,0.4338806602572802,0.5221525493421053,0.04290069197765284,0.0419921875,40,7.8560843,5.455559644999999,7.14461342,0.09887862632917342,0.05263157894736842,43,hyacinth_preset_t30
