case_base,seed,scheduler,avg_solve_time_ms
mix10L,50,ocs_eps_large_small,0.000
mix10L,50,ocs_eps_preset_greedy,0.180
mix10L,50,pure_ocs_3hop_preset,0.622
mix10L,51,ocs_eps_global_ksp,0.000
mix10L,51,pure_ocs_ksp,0.000
mix10L,51,eps_ecmp,0.000
mix10L,51,pure_ocs_ksp_greedy,0.158
mix10L,51,ocs_eps_preset_dynamic_greedy,0.452
mix10L,51,pure_ocs_pruned,0.591
mix10L,51,ocs_eps_pruned,0.678
mix10L,51,ocs_eps_large_small,0.000
mix10L,51,ocs_eps_preset_greedy,0.174
mix10L,51,pure_ocs_3hop_preset,1.053
mix20S,42,ocs_eps_global_ksp,0.000
mix20S,42,pure_ocs_ksp,0.000
mix20S,42,eps_ecmp,0.000
mix20S,42,pure_ocs_ksp_greedy,0.055
mix20S,42,ocs_eps_preset_dynamic_greedy,0.116
mix20S,42,pure_ocs_pruned,0.470
mix20S,42,ocs_eps_pruned,0.354
mix20S,42,ocs_eps_large_small,0.000
mix20S,42,ocs_eps_preset_greedy,0.060
mix20S,42,pure_ocs_3hop_preset,0.283
mix20S,43,ocs_eps_global_ksp,0.000
mix20S,43,pure_ocs_ksp,0.000
mix20S,43,eps_ecmp,0.000
mix20S,43,pure_ocs_ksp_greedy,0.070
mix20S,43,ocs_eps_preset_dynamic_greedy,0.106
mix20S,43,pure_ocs_pruned,0.435
mix20S,43,ocs_eps_pruned,0.236
mix20S,43,ocs_eps_large_small,0.000
mix20S,43,ocs_eps_preset_greedy,0.060
mix20S,43,pure_ocs_3hop_preset,0.286
mix20S,44,ocs_eps_global_ksp,0.000
mix20S,44,pure_ocs_ksp,0.000
mix20S,44,eps_ecmp,0.000
mix20S,44,pure_ocs_ksp_greedy,0.073
mix20S,44,ocs_eps_preset_dynamic_greedy,0.107
mix20S,44,pure_ocs_pruned,0.494
mix20S,44,ocs_eps_pruned,0.382
mix20S,44,ocs_eps_large_small,0.000
mix20S,44,ocs_eps_preset_greedy,0.062
mix20S,44,pure_ocs_3hop_preset,0.291
mix20S,45,ocs_eps_global_ksp,0.000
mix20S,45,pure_ocs_ksp,0.000
mix20S,45,eps_ecmp,0.000
mix20S,45,pure_ocs_ksp_greedy,0.056
mix20S,45,ocs_eps_preset_dynamic_greedy,0.117
mix20S,45,pure_ocs_pruned,0.274
mix20S,45,ocs_eps_pruned,0.413
mix20S,45,ocs_eps_large_small,0.000
mix20S,45,ocs_eps_preset_greedy,0.062
mix20S,45,pure_ocs_3hop_preset,0.293
mix20S,46,ocs_eps_global_ksp,0.000
mix20S,46,pure_ocs_ksp,0.000
mix20S,46,eps_ecmp,0.000
mix20S,46,pure_ocs_ksp_greedy,0.070
mix20S,46,ocs_eps_preset_dynamic_greedy,0.113
mix20S,46,pure_ocs_pruned,0.484
mix20S,46,ocs_eps_pruned,0.238
mix20S,46,ocs_eps_large_small,0.000
mix20S,46,ocs_eps_preset_greedy,0.062
mix20S,46,pure_ocs_3hop_preset,0.286
mix20S,47,ocs_eps_global_ksp,0.000
mix20S,47,pure_ocs_ksp,0.000
mix20S,47,eps_ecmp,0.000
mix20S,47,pure_ocs_ksp_greedy,0.058
mix20S,47,ocs_eps_preset_dynamic_greedy,0.121
mix20S,47,pure_ocs_pruned,0.277
mix20S,47,ocs_eps_pruned,0.425
mix20S,47,ocs_eps_large_small,0.000
mix20S,47,ocs_eps_preset_greedy,0.063
mix20S,47,pure_ocs_3hop_preset,0.290
mix20S,48,ocs_eps_global_ksp,0.000
mix20S,48,pure_ocs_ksp,0.000
mix20S,48,eps_ecmp,0.000
mix20S,48,pure_ocs_ksp_greedy,0.065
mix20S,48,ocs_eps_preset_dynamic_greedy,0.105
mix20S,48,pure_ocs_pruned,0.476
mix20S,48,ocs_eps_pruned,0.239
mix20S,48,ocs_eps_large_small,0.000
mix20S,48,ocs_eps_preset_greedy,0.060
mix20S,48,pure_ocs_3hop_preset,0.288
mix20S,49,ocs_eps_global_ksp,0.000
mix20S,49,pure_ocs_ksp,0.000
mix20S,49,eps_ecmp,0.000
mix20S,49,pure_ocs_ksp_greedy,0.073
mix20S,49,ocs_eps_preset_dynamic_greedy,0.109
mix20S,49,pure_ocs_pruned,0.277
mix20S,49,ocs_eps_pruned,0.372
mix20S,49,ocs_eps_large_small,0.000
mix20S,49,ocs_eps_preset_greedy,0.061
mix20S,49,pure_ocs_3hop_preset,0.287
mix20S,50,ocs_eps_global_ksp,0.000
mix20S,50,pure_ocs_ksp,0.000
mix20S,50,eps_ecmp,0.000
mix20S,50,pure_ocs_ksp_greedy,0.057
mix20S,50,ocs_eps_preset_dynamic_greedy,0.108
mix20S,50,pure_ocs_pruned,0.285
mix20S,50,ocs_eps_pruned,0.419
mix20S,50,ocs_eps_large_small,0.000
mix20S,50,ocs_eps_preset_greedy,0.058
mix20S,50,pure_ocs_3hop_preset,0.292
mix20S,51,ocs_eps_global_ksp,0.000
mix20S,51,pure_ocs_ksp,0.000
mix20S,51,eps_ecmp,0.000
mix20S,51,pure_ocs_ksp_greedy,0.054
mix20S,51,ocs_eps_preset_dynamic_greedy,0.117
mix20S,51,pure_ocs_pruned,0.268
mix20S,51,ocs_eps_pruned,0.408
mix20S,51,ocs_eps_large_small,0.000
mix20S,51,ocs_eps_preset_greedy,0.059
mix20S,51,pure_ocs_3hop_preset,0.285
mix4L3M3S,42,ocs_eps_global_ksp,0.000
mix4L3M3S,42,pure_ocs_ksp,0.000
mix4L3M3S,42,eps_ecmp,0.000
mix4L3M3S,42,pure_ocs_ksp_greedy,0.104
mix4L3M3S,42,ocs_eps_preset_dynamic_greedy,0.279
mix4L3M3S,42,pure_ocs_pruned,0.757
mix4L3M3S,42,ocs_eps_pruned,0.747
mix4L3M3S,42,ocs_eps_large_small,0.000
mix4L3M3S,42,ocs_eps_preset_greedy,0.119
mix4L3M3S,42,pure_ocs_3hop_preset,0.665
mix4L3M3S,43,ocs_eps_global_ksp,0.000
mix4L3M3S,43,pure_ocs_ksp,0.000
mix4L3M3S,43,eps_ecmp,0.000
mix4L3M3S,43,pure_ocs_ksp_greedy,0.127
mix4L3M3S,43,ocs_eps_preset_dynamic_greedy,0.303
mix4L3M3S,43,pure_ocs_pruned,0.642
mix4L3M3S,43,ocs_eps_pruned,0.778
mix4L3M3S,43,ocs_eps_large_small,0.000
mix4L3M3S,43,ocs_eps_preset_greedy,0.153
mix4L3M3S,43,pure_ocs_3hop_preset,0.445
mix4L3M3S,44,ocs_eps_global_ksp,0.000
mix4L3M3S,44,pure_ocs_ksp,0.000
mix4L3M3S,44,eps_ecmp,0.000
mix4L3M3S,44,pure_ocs_ksp_greedy,0.129
mix4L3M3S,44,ocs_eps_preset_dynamic_greedy,0.221
mix4L3M3S,44,pure_ocs_pruned,0.702
mix4L3M3S,44,ocs_eps_pruned,0.680
mix4L3M3S,44,ocs_eps_large_small,0.000
mix4L3M3S,44,ocs_eps_preset_greedy,0.141
mix4L3M3S,44,pure_ocs_3hop_preset,0.784
mix4L3M3S,45,ocs_eps_global_ksp,0.000
mix4L3M3S,45,pure_ocs_ksp,0.000
mix4L3M3S,45,eps_ecmp,0.000
mix4L3M3S,45,pure_ocs_ksp_greedy,0.127
mix4L3M3S,45,ocs_eps_preset_dynamic_greedy,0.277
mix4L3M3S,45,pure_ocs_pruned,0.659
mix4L3M3S,45,ocs_eps_pruned,0.496
mix4L3M3S,45,ocs_eps_large_small,0.000
mix4L3M3S,45,ocs_eps_preset_greedy,0.120
mix4L3M3S,45,pure_ocs_3hop_preset,0.451
mix4L3M3S,46,ocs_eps_global_ksp,0.000
mix4L3M3S,46,pure_ocs_ksp,0.000
mix4L3M3S,46,eps_ecmp,0.000
mix4L3M3S,46,pure_ocs_ksp_greedy,0.123
mix4L3M3S,46,ocs_eps_preset_dynamic_greedy,0.295
mix4L3M3S,46,pure_ocs_pruned,0.438
mix4L3M3S,46,ocs_eps_pruned,0.764
mix4L3M3S,46,ocs_eps_large_small,0.000
mix4L3M3S,46,ocs_eps_preset_greedy,0.151
mix4L3M3S,46,pure_ocs_3hop_preset,0.776
mix4L3M3S,47,ocs_eps_global_ksp,0.000
mix4L3M3S,47,pure_ocs_ksp,0.000
mix4L3M3S,47,eps_ecmp,0.000
mix4L3M3S,47,pure_ocs_ksp_greedy,0.099
mix4L3M3S,47,ocs_eps_preset_dynamic_greedy,0.215
mix4L3M3S,47,pure_ocs_pruned,0.633
mix4L3M3S,47,ocs_eps_pruned,0.656
mix4L3M3S,47,ocs_eps_large_small,0.000
mix4L3M3S,47,ocs_eps_preset_greedy,0.121
mix4L3M3S,47,pure_ocs_3hop_preset,0.444
mix4L3M3S,48,ocs_eps_global_ksp,0.000
mix4L3M3S,48,pure_ocs_ksp,0.000
mix4L3M3S,48,eps_ecmp,0.000
mix4L3M3S,48,pure_ocs_ksp_greedy,0.103
mix4L3M3S,48,ocs_eps_preset_dynamic_greedy,0.221
mix4L3M3S,48,pure_ocs_pruned,0.774
mix4L3M3S,48,ocs_eps_pruned,0.548
mix4L3M3S,48,ocs_eps_large_small,0.000
mix4L3M3S,48,ocs_eps_preset_greedy,0.151
mix4L3M3S,48,pure_ocs_3hop_preset,0.783
mix4L3M3S,49,ocs_eps_global_ksp,0.000
mix4L3M3S,49,pure_ocs_ksp,0.000
mix4L3M3S,49,eps_ecmp,0.000
mix4L3M3S,49,pure_ocs_ksp_greedy,0.126
mix4L3M3S,49,ocs_eps_preset_dynamic_greedy,0.313
mix4L3M3S,49,pure_ocs_pruned,0.760
mix4L3M3S,49,ocs_eps_pruned,0.585
mix4L3M3S,49,ocs_eps_large_small,0.000
mix4L3M3S,49,ocs_eps_preset_greedy,0.123
mix4L3M3S,49,pure_ocs_3hop_preset,0.466
mix4L3M3S,50,ocs_eps_global_ksp,0.000
mix4L3M3S,50,pure_ocs_ksp,0.000
mix4L3M3S,50,eps_ecmp,0.000
mix4L3M3S,50,pure_ocs_ksp_greedy,0.127
mix4L3M3S,50,ocs_eps_preset_dynamic_greedy,0.222
mix4L3M3S,50,pure_ocs_pruned,0.747
mix4L3M3S,50,ocs_eps_pruned,0.488
mix4L3M3S,50,ocs_eps_large_small,0.000
mix4L3M3S,50,ocs_eps_preset_greedy,0.150
mix4L3M3S,50,pure_ocs_3hop_preset,0.454
mix4L3M3S,51,ocs_eps_global_ksp,0.000
mix4L3M3S,51,pure_ocs_ksp,0.000
mix4L3M3S,51,eps_ecmp,0.000
mix4L3M3S,51,pure_ocs_ksp_greedy,0.127
mix4L3M3S,51,ocs_eps_preset_dynamic_greedy,0.219
mix4L3M3S,51,pure_ocs_pruned,0.728
mix4L3M3S,51,ocs_eps_pruned,0.465
mix4L3M3S,51,ocs_eps_large_small,0.000
mix4L3M3S,51,ocs_eps_preset_greedy,0.141
mix4L3M3S,51,pure_ocs_3hop_preset,0.687
