case_tag,seed,model_mix,frag,load,nrack,workload,status,run_dir
frag0p3_seed49,49,3L,2M,1S,0.3,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
frag0p3_seed50,50,3L,2M,1S,0.3,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
frag0p3_seed51,51,3L,2M,1S,0.3,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
frag0p5_seed42,42,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
frag0p5_seed43,43,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
frag0p5_seed44,44,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
frag0p5_seed45,45,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
frag0p5_seed46,46,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
frag0p5_seed47,47,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
frag0p5_seed48,48,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
frag0p5_seed49,49,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
frag0p5_seed50,50,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
frag0p5_seed51,51,3L,2M,1S,0.5,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
frag0p7_seed42,42,3L,2M,1S,0.7,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
frag0p7_seed43,43,3L,2M,1S,0.7,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
frag0p7_seed44,44,3L,2M,1S,0.7,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
frag0p7_seed45,45,3L,2M,1S,0.7,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
frag0p7_seed46,46,3L,2M,1S,0.7,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
frag0p7_seed47,47,3L,2M,1S,0.7,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
frag0p7_seed48,48,3L,2M,1S,0.7,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
frag0p7_seed49,49,3L,2M,1S,0.7,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
frag0p7_seed50,50,3L,2M,1S,0.7,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
frag0p7_seed51,51,3L,2M,1S,0.7,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
frag0p9_seed42,42,3L,2M,1S,0.9,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
frag0p9_seed43,43,3L,2M,1S,0.9,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
frag0p9_seed44,44,3L,2M,1S,0.9,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
frag0p9_seed45,45,3L,2M,1S,0.9,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
frag0p9_seed46,46,3L,2M,1S,0.9,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
frag0p9_seed47,47,3L,2M,1S,0.9,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
frag0p9_seed48,48,3L,2M,1S,0.9,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
frag0p9_seed49,49,3L,2M,1S,0.9,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
frag0p9_seed50,50,3L,2M,1S,0.9,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
frag0p9_seed51,51,3L,2M,1S,0.9,0.5,40,/home/xuheng/hyacinth/traffic_gene/flow_distr/fbcoco.csv,failed,
